node_name_list,node_num,init_replicas,target_replicas,delta_replicas,scaling_t,is_wait_until_no_unavailable,cpu_limit,mem_limit,cpu_requests,mem_requests
['k8s02'],1,0,11,11,9.44940185546875,False,0.1,64,0.1,64
['k8s02'],1,0,12,12,10.550464868545532,False,0.1,64,0.1,64
['k8s02'],1,0,13,13,11.51890778541565,False,0.1,64,0.1,64
['k8s02'],1,0,14,14,11.78593111038208,False,0.1,64,0.1,64
['k8s02'],1,0,15,15,12.557732820510864,False,0.1,64,0.1,64
['k8s02'],1,0,16,16,14.046781778335571,False,0.1,64,0.1,64
['k8s02'],1,0,17,17,15.376020193099976,False,0.1,64,0.1,64
['k8s02'],1,0,18,18,16.631089210510254,False,0.1,64,0.1,64
['k8s02'],1,0,19,19,16.141846656799316,False,0.1,64,0.1,64
['k8s02'],1,0,20,20,17.543226957321167,False,0.1,64,0.1,64
['k8s02'],1,0,21,21,17.706937074661255,False,0.1,64,0.1,64
['k8s02'],1,0,22,22,20.216705799102783,False,0.1,64,0.1,64
['k8s02'],1,0,23,23,21.76503014564514,False,0.1,64,0.1,64
['k8s02'],1,0,24,24,21.94077229499817,False,0.1,64,0.1,64
['k8s02'],1,0,25,25,22.82138705253601,False,0.1,64,0.1,64
['k8s02'],1,0,26,26,23.55095863342285,False,0.1,64,0.1,64
['k8s02'],1,0,27,27,22.967981576919556,False,0.1,64,0.1,64
['k8s02'],1,0,28,28,24.12385082244873,False,0.1,64,0.1,64
['k8s02'],1,0,29,29,21.750263929367065,False,0.1,64,0.1,64
['k8s02'],1,0,30,30,21.97391676902771,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,1,1,3.465039014816284,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,2,2,3.4678072929382324,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,3,3,3.52567458152771,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,4,4,3.4991884231567383,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,5,5,3.5090322494506836,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,6,6,3.582859754562378,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,7,7,4.0219807624816895,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,8,8,3.7266454696655273,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,9,9,4.059427499771118,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,10,10,4.336927890777588,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,11,11,5.511331558227539,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,12,12,5.54317831993103,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,13,13,6.521352529525757,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,14,14,6.353621006011963,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,15,15,6.3455657958984375,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,16,16,7.686600923538208,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,17,17,7.568613290786743,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,18,18,8.324197053909302,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,19,19,9.530655860900879,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,20,20,9.522943496704102,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,21,21,9.594375610351562,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,22,22,10.406738519668579,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,23,23,11.510482788085938,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,24,24,10.569254636764526,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,25,25,12.60266900062561,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,26,26,12.357848405838013,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,27,27,13.571369171142578,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,28,28,12.75881838798523,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,29,29,14.25258493423462,False,0.1,64,0.1,64
"['k8s02', 'k8s03']",2,0,30,30,13.46087908744812,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,1,1,2.4904286861419678,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,2,2,3.2750437259674072,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,3,3,3.2893567085266113,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,4,4,3.3949873447418213,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,5,5,3.6067826747894287,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,6,6,3.5443437099456787,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,7,7,3.724546432495117,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,8,8,3.861783266067505,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,9,9,3.6313304901123047,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,10,10,3.7736623287200928,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,11,11,4.408119440078735,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,12,12,4.924878358840942,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,13,13,4.0568389892578125,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,14,14,5.310985326766968,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,15,15,4.322261095046997,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,16,16,5.557154178619385,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,17,17,5.608322620391846,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,18,18,5.584230899810791,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,19,19,5.5205090045928955,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,20,20,6.4240803718566895,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,21,21,6.391787767410278,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,22,22,6.476757049560547,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,23,23,7.405667304992676,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,24,24,7.563795328140259,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,25,25,7.585619926452637,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,26,26,8.606101989746094,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,27,27,9.605464696884155,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,28,28,9.407983779907227,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,29,29,9.523451089859009,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04']",3,0,30,30,9.376538276672363,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04', 'k8s05', 'k8s06', 'k8s07']",6,0,1,1,3.13016676902771,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04', 'k8s05', 'k8s06', 'k8s07']",6,0,2,2,2.618267774581909,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04', 'k8s05', 'k8s06', 'k8s07']",6,0,3,3,2.8366026878356934,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04', 'k8s05', 'k8s06', 'k8s07']",6,0,4,4,3.173438787460327,False,0.1,64,0.1,64
"['k8s02', 'k8s03', 'k8s04', 'k8s05', 'k8s06', 'k8s07']",6,0,5,5,3.491415023803711,False,0.1,64,0.1,64
