name,namespace,node_name_list,node_num,init_replicas,target_replicas,delta_replicas,scaling_t,is_wait_until_no_unavailable,cpu_limit,mem_limit,cpu_requests,mem_requests
nginx,default,['k8s02'],1,0,2,2,2.62908673286438,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.845902681350708,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.9029390811920166,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,2.3111724853515625,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.0424816608428955,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.7040538787841797,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,2.728156089782715,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.897735357284546,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,2.531669855117798,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.9499847888946533,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,2.6209938526153564,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,2.2848713397979736,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.1457324028015137,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,3.732064962387085,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,2.7090933322906494,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,4.089923620223999,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,4.052220582962036,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,2,2,2.494373083114624,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.629606008529663,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.6959314346313477,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.727726936340332,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,3.820774555206299,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,3.294848680496216,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,4.034183502197266,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.743072271347046,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,4.061992406845093,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.6053242683410645,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.7260470390319824,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.375720500946045,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,3.686490535736084,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,3.3847458362579346,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,3.8484997749328613,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.8392059803009033,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,3.960270643234253,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,4.093515872955322,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,4.0906081199646,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,4.265476942062378,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,3,3,2.471278429031372,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,3.2660417556762695,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.295572519302368,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.483815908432007,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.592863321304321,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.383177757263184,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.274662017822266,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.488860130310059,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.4643895626068115,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.471228361129761,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.173715591430664,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,2.760453224182129,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.16476035118103,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.551919221878052,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.497956037521362,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.449554443359375,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.472627878189087,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.509779453277588,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.508481502532959,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.470654010772705,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,4,4,4.578091859817505,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.291562795639038,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.936795234680176,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.573544263839722,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.99140477180481,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.407104253768921,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.942700386047363,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,3.602463483810425,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.0104241371154785,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,5.698330879211426,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,5.000917434692383,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,3.750441789627075,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,3.887885332107544,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.0461671352386475,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.917044162750244,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.375160217285156,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.79940390586853,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.571530342102051,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,5.3420610427856445,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,3.8717944622039795,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,5,5,4.8821635246276855,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,4.364165544509888,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.273642063140869,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,6.128448724746704,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,4.836272954940796,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,4.389727830886841,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.251677513122559,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.882253170013428,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.352200746536255,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.749182939529419,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.162397861480713,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.6503355503082275,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.28630805015564,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.526345729827881,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.606842994689941,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,4.945878505706787,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,4.39389443397522,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.4643518924713135,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.7158918380737305,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,5.156620264053345,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,6,6,4.355218172073364,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.627585411071777,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.714757680892944,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.887458562850952,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.611483097076416,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.331434488296509,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.454369068145752,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.838393926620483,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.849380254745483,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.827677965164185,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.628692150115967,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.536569595336914,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.410250186920166,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.886932373046875,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.7838380336761475,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.900768756866455,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.580925703048706,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,6.003817081451416,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.639318227767944,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.667920351028442,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,7,7,5.925120115280151,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.356475114822388,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.404399156570435,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.398975372314453,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.410470724105835,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.39106297492981,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.36259388923645,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.374056577682495,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.614515542984009,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.30693244934082,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.329744577407837,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.397153377532959,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.4102184772491455,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.391275882720947,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,7.079760551452637,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.377971649169922,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.3850953578948975,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.37162184715271,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.453246593475342,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.3609490394592285,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,8,8,6.407801866531372,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.3738322257995605,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.6012656688690186,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.704158544540405,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.567964315414429,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.343339443206787,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.436182260513306,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.376575231552124,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.582168340682983,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.762384414672852,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.39972448348999,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.326101779937744,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.503231763839722,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.608342170715332,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.531653642654419,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.555598497390747,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.339200019836426,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.528086423873901,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.555343866348267,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.539233684539795,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,9,9,7.394388914108276,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.793233871459961,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.566412448883057,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.383687257766724,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.350938320159912,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.412132263183594,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.37239384651184,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.510246753692627,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.41265320777893,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.529896020889282,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.34940767288208,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.386322736740112,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.552035093307495,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.338955879211426,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.422866106033325,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.537235021591187,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.547609806060791,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.514265775680542,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.770857334136963,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.625266075134277,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,10,10,8.583882093429565,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.506532669067383,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.396249532699585,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.605101346969604,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.628706216812134,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.397324800491333,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.363457918167114,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.422333478927612,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.372589588165283,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.538938522338867,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.515998363494873,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.22136402130127,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.565887212753296,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.401547908782959,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.621964693069458,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.473755359649658,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.519176959991455,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.613509178161621,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.422643899917603,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.789417505264282,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,11,11,9.455405950546265,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.374983549118042,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.8210129737854,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.507047176361084,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.7665536403656,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.562373876571655,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.549546957015991,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.016275644302368,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.759964227676392,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.574153423309326,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.59496521949768,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.550398826599121,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.58959412574768,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.494810342788696,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.82398796081543,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.769613027572632,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.403050422668457,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.603636503219604,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.372177600860596,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.39903998374939,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,12,12,10.542964220046997,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.591342210769653,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.312565088272095,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.544627666473389,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.576446056365967,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.531843662261963,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.745062112808228,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.545966148376465,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.524166584014893,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.723009824752808,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.571259260177612,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.615409851074219,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.367566347122192,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.533867120742798,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.558284282684326,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.621606826782227,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.528966903686523,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.524631261825562,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.574602603912354,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.39900541305542,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,13,13,11.512892007827759,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.32166314125061,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.327771425247192,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.153204441070557,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.815654039382935,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.568343877792358,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.586100578308105,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.385703086853027,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.73149824142456,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.522736549377441,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.571134567260742,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,11.582515478134155,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.59694504737854,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.050143480300903,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.966599464416504,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.670021057128906,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.79364824295044,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.656152725219727,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.829132318496704,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.652145147323608,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,14,14,12.01146388053894,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.559621572494507,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.797253608703613,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,12.5364670753479,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.413454532623291,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.58376932144165,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.729902982711792,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.559072971343994,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,12.769274234771729,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.358930587768555,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.7825345993042,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.613244771957397,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.367677211761475,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.204594373703003,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.378994464874268,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.82372236251831,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.587984800338745,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.990128755569458,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,12.557159185409546,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,12.76033353805542,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,15,15,13.783910751342773,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.219393968582153,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.844472169876099,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,13.753250122070312,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.829968452453613,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.58819317817688,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,13.938465356826782,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.370612859725952,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.101293802261353,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.764950513839722,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.414540529251099,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.19981336593628,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.522558212280273,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.200895547866821,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.735527276992798,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.752507209777832,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.371867895126343,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.092312812805176,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,12.988142251968384,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.170079708099365,False,0.1,64,0.1,64
nginx,default,['k8s02'],1,0,16,16,14.11452031135559,False,0.1,64,0.1,64
